close,date,high,low,open,quoteVolume,volume,weightedAverage
0.02499665,2015-02-20 20:00:00,0.02499665,0.02499665,0.02499665,0.14669966,0.003667,0.02499665
0.02499665,2015-02-20 22:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 00:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 02:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 04:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 06:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 08:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 10:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 12:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 14:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 16:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 18:00:00,0.02499665,0.02499665,0.02499665,0.54419892,0.01360314,0.02499665
0.02499665,2015-02-21 20:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-21 22:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 00:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 02:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 04:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 06:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 08:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 10:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 12:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 14:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 16:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 18:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 20:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-22 22:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-23 00:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-23 02:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-23 04:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-23 06:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-23 08:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-23 10:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
0.02499665,2015-02-23 12:00:00,0.02499665,0.02499665,0.02499665,0.0,0.0,0.02499665
